href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
,gyeonggido/40female/fx14_t09_s46,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t06_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t01_s45,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t07_s22,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t08_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv17_t07_s48,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/20female/fv09_t03_s58,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my04_t19_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz04_t11_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t15_s03,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv19_t19_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/50female/fy12_t10_s62,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t03_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx08_t01_s06,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw05_t08_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx16_t07_s49,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t18_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz05_t09_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy09_t15_s17,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t02_s28,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv14_t10_s46,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/40female/fx03_t06_s19,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw11_t10_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv03_t07_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx01_t08_s88,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz09_t11_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv08_t08_s85,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my09_t19_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx07_t19_s32,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t15_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv15_t13_s28,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv18_t19_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/20male/mv19_t02_s58,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/50female/fz05_t15_s14,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv17_t06_s14,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/20female/fv14_t09_s44,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t11_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv17_t17_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/20male/mv07_t05_s23,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/30male/mw10_t17_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv09_t01_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20male/mv09_t07_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20male/mv02_t05_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['23,', 'male', '']",23,academic,['korea'],23,23
,gyeonggido/20male/mv19_t02_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/20male/mv11_t04_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw09_t15_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t08_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t07_s03,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t02_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx12_t08_s55,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy17_t13_s29,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy05_t19_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw10_t11_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw17_t12_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv18_t09_s32,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv14_t10_s68,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/60Upfemale/fy08_t19_s03,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw03_t06_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw07_t08_s65,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw11_t09_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw17_t03_s45,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fz06_t16_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw02_t01_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t12_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv16_t02_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20female/fv05_t04_s41,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv12_t08_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz01_t10_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t08_s34,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv14_t03_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw06_t19_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t01_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw05_t05_s28,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv12_t13_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/30male/mw15_t03_s55,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw19_t06_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx10_t04_s22,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx04_t08_s59,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my02_t11_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my11_t09_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv09_t19_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20male/mv01_t08_s07,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/50male/mz06_t11_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t04_s03,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t02_s52,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv11_t08_s65,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw08_t04_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t01_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv16_t12_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw14_t17_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t19_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t01_s42,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx15_t07_s29,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx11_t15_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy12_t18_s26,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw13_t05_s38,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv13_t08_s93,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/30male/mw17_t08_s66,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw17_t10_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv06_t10_s63,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/40female/fx01_t06_s36,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv03_t11_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20male/mv07_t17_s07,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20male/mv08_t08_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/30male/mw01_t11_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv17_t18_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t09_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv05_t19_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv04_t03_S17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20male/mv17_t08_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/30male/mw05_t04_s54,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw01_t04_s54,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx10_t10_s29,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv05_t01_s43,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw01_t05_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy07_t09_s44,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx16_t16_s06,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw19_t02_s85,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t02_s61,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/60Upfemale/fy06_t12_s21,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv14_t03_s38,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t08_s66,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv10_t19_s32,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv20_t09_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20female/fv20_t01_s40,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw15_t03_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx20_t09_s30,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t02_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy09_t12_s14,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx04_t04_s50,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv18_t09_s41,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw18_t04_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx10_t02_s48,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw11_t08_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw18_t03_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw18_t03_s60,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv17_t03_s68,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx17_t11_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t01_s17,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t04_s45,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx10_t07_s28,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my02_t11_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz08_t14_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv03_t06_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20male/mv10_t17_s07,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/20male/mv17_t07_s28,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/40female/fx08_t03_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t09_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv01_t14_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20female/fv04_t03_s43,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my06_t09_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv19_t05_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/30male/mw08_t04_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv19_t02_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/20male/mv16_t01_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/60Upfemale/fy04_t14_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv12_t17_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy03_t11_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t02_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t04_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw05_t09_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t10_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv19_t08_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/20male/mv05_t01_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20male/mv08_t02_s83,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/20male/mv11_t02_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20male/mv11_t10_s71,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20female/fv01_t05_s02,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw17_t18_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv11_t13_s33,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t07_s26,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv10_t03_s62,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/20male/mv14_t09_s26,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/40female/fx15_t16_s28,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t09_s21,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw03_t15_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv20_t10_s56,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20female/fv02_t10_s58,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t17_s09,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx11_t10_s51,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv01_t09_s34,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/30male/mw03_t06_s28,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t13_s34,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv12_t04_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv19_t04_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/20male/mv09_t01_s24,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/30male/mw09_t03_s53,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz03_t19_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t09_s24,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fz05_t18_s09,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv14_t09_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv04_t08_S13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/50male/my07_t10_s67,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t03_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t03_s28,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw15_t10_s57,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw14_t16_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t13_s29,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t11_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my06_t13_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
